place_id,category,subcategory,keyword,name,address,phone,hours
1454592509,한식,김치찌개,강남구 김치찌개 배달 맛집,장독대김치찌개 청담점,"서울 강남구 도산대로94길 33 1층 101호, 103호",0507-1472-7764,24시간 영업 펼쳐보기
2007145517,한식,김치찌개,강남구 김치찌개 배달 맛집,고봉당 논현역점,서울 강남구 학동로2길 50 1층 고봉당,0507-1457-9284,영업 중 22:00에 라스트오더 22시 0분에 라스트오더 펼쳐보기
37867544,한식,김치찌개,강남구 김치찌개 배달 맛집,백년그집,서울 강남구 영동대로 221 서림상가,0507-1434-5524,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1140457674,한식,김치찌개,강남구 김치찌개 배달 맛집,굴다리식당 강남점,서울 강남구 봉은사로 117 1층,02-511-5340,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1087843779,한식,김치찌개,강남구 김치찌개 배달 맛집,고양진 생갈비 김치찌개,"서울 강남구 테헤란로4길 6 1층 106, 107, 108호",0507-1394-8005,영업 중 24:00에 영업 종료 0시 0분에 영업 종료 펼쳐보기
1667009028,한식,김치찌개,강남구 김치찌개 배달 맛집,안녕숯불 강남점,서울 강남구 테헤란로4길 31 1층,0507-1380-4377,영업 중 22:30에 라스트오더 22시 30분에 라스트오더 펼쳐보기
19717828,한식,김치찌개,서초구 김치찌개 배달 맛집,시골집청국장 양재본점,서울 서초구 양재천로 109-20 1층 시골집 청국장,0507-1322-2798,영업 종료 09:00에 영업 시작 9시 0분에 영업 시작 펼쳐보기
1550997885,한식,김치찌개,서초구 김치찌개 배달 맛집,부안육비,서울 서초구 남부순환로347길 101 1층,0507-1333-5972,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
11819292,한식,김치찌개,서초구 김치찌개 배달 맛집,"장꼬방묵은김치찌개전문찌개,전골",서울 서초구 효령로 364 장꼬방,02-522-0035,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1113794849,한식,김치찌개,서초구 김치찌개 배달 맛집,오늘도보쌈칼국수 서초본점,서울 서초구 효령로52길 13 1층 오늘도보쌈칼국수 서초점,02-598-7567,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1300181506,한식,김치찌개,서초구 김치찌개 배달 맛집,진주청국장한식,서울 서초구 반포대로21길 27 화원아파트상가 109호 진주청국장,0507-1366-6919,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1670402953,한식,김치찌개,서초구 김치찌개 배달 맛집,팔팔찌개 교대점한식,서울 서초구 서초대로46길 19-7 1층 팔팔찌개 교대점,0507-1302-1924,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
124002163,한식,김치찌개,송파구 김치찌개 배달 맛집,푼양이 부대찌개&김치찌개 가락본점,서울 송파구 송파대로30길 41-5 1층 푼양이 부대&김치찌개,0507-1474-1307,영업 종료 09:00에 영업 시작 9시 0분에 영업 시작 펼쳐보기
13156492,한식,김치찌개,송파구 김치찌개 배달 맛집,농부 방이점한식,서울 송파구 양재대로71길 4-12 가화빌딩,02-416-1233,영업 종료 11:30에 영업 시작 11시 30분에 영업 시작 펼쳐보기
35057936,한식,김치찌개,송파구 김치찌개 배달 맛집,만당 쭈꾸미 김치찌개,서울 송파구 양재대로62길 48 1층,0507-1372-0821,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
20644275,한식,김치찌개,송파구 김치찌개 배달 맛집,돈푸짐감자탕한식,서울 송파구 백제고분로 169,0507-1392-2035,영업 중 24:00에 영업 종료 0시 0분에 영업 종료 펼쳐보기 휴무일 05/23 안내
1815217183,한식,김치찌개,송파구 김치찌개 배달 맛집,성연이네 집밥한식,서울 송파구 송파대로14길 19 1층,0507-1320-5041,영업 종료 10:30에 영업 시작 10시 30분에 영업 시작 펼쳐보기
2035544995,한식,김치찌개,송파구 김치찌개 배달 맛집,고기반햄반김치찌개&김치찜 송파점한식,서울 송파구 동남로4길 27 102호,0507-1405-1687,영업 중 23:00에 라스트오더 23시 0분에 라스트오더 펼쳐보기
2020655616,한식,김치찌개,강동구 김치찌개 배달 맛집,맷돌집한식,서울 강동구 성안로3길 91 1층,0507-1394-6997,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1483821350,한식,김치찌개,강동구 김치찌개 배달 맛집,금돈김치마을한식,서울 강동구 천호대로 1077 이스트센트럴타워 b1,02-6377-8338,영업 종료 10:30에 영업 시작 10시 30분에 영업 시작 펼쳐보기
18897837,한식,김치찌개,강동구 김치찌개 배달 맛집,상일식당한식,서울 강동구 천호대로221길 24 1층,02-429-9935,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
18647281,한식,김치찌개,강동구 김치찌개 배달 맛집,고덕밥집한식,서울 강동구 고덕로 266 114호,02-481-7373,영업 종료 10:30에 영업 시작 10시 30분에 영업 시작 펼쳐보기
1817131172,한식,김치찌개,강동구 김치찌개 배달 맛집,풍년솥뚜껑,서울 강동구 올림픽로 763 2층 201-3호,0507-1430-5790,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1717789041,한식,김치찌개,강동구 김치찌개 배달 맛집,"백채김치찌개 강일점찌개,전골",서울 강동구 아리수로93길 27 1층 107호 백채김치찌개,02-429-6730,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1726106063,한식,김치찌개,영등포구 김치찌개 배달 맛집,다복해정,"서울 영등포구 선유로28길 6 101호,102호",0507-1434-4986,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1221884186,한식,김치찌개,영등포구 김치찌개 배달 맛집,두부사랑,서울 영등포구 여의대방로 95 1층,0507-1330-1321,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1018743478,한식,김치찌개,영등포구 김치찌개 배달 맛집,맨날먹는김치찌개 영등포구청점한식,서울 영등포구 당산로31길 19 1층 맨날먹는 김치찌개,02-2678-1388,영업 종료 10:30에 영업 시작 10시 30분에 영업 시작 펼쳐보기
1242704833,한식,김치찌개,영등포구 김치찌개 배달 맛집,태태식당한식,서울 영등포구 당산로41길 11 1층 113호,0507-1394-8302,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1638174279,한식,김치찌개,영등포구 김치찌개 배달 맛집,제로밥상 영등포점,서울 영등포구 국회대로54길 10 13동 113호 제로밥상 영등포점,,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1139122230,한식,김치찌개,영등포구 김치찌개 배달 맛집,"팔팔찌개 영등포점찌개,전골",서울 영등포구 선유동1로2길 8-1 1층,0507-1410-0610,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1352674026,한식,김치찌개,마포구 김치찌개 배달 맛집,집밥김치찌개 본점,서울 마포구 와우산로13길 25 1층 집밥김치찌개,02-332-2866,영업 중 23:00에 영업 종료 23시 0분에 영업 종료 펼쳐보기
1505830089,한식,김치찌개,마포구 김치찌개 배달 맛집,"저집 망원점찌개,전골",서울 마포구 월드컵로19길 12 1층 101호,0507-1383-6964,영업 종료 11:30에 영업 시작 11시 30분에 영업 시작 펼쳐보기
1743619050,한식,김치찌개,마포구 김치찌개 배달 맛집,"장독대 김치찌개 상암점찌개,전골","서울 마포구 월드컵북로 381 102,103,104호(상암동, 상암월드컵파크4단지)",02-303-7940,24시간 영업 펼쳐보기
2072697311,한식,김치찌개,마포구 김치찌개 배달 맛집,"담밀찌개,전골",서울 마포구 양화로 45 B1102호,0507-1406-1183,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1769475988,한식,김치찌개,마포구 김치찌개 배달 맛집,"백채김치찌개 합정역점찌개,전골",서울 마포구 성지길 24,02-336-8258,영업 중 23:00에 영업 종료 23시 0분에 영업 종료 펼쳐보기
2019094752,한식,김치찌개,마포구 김치찌개 배달 맛집,광주의맛한식,서울 마포구 와우산로15길 40 지층 B101호,0507-1436-5236,영업 중 22:00에 라스트오더 22시 0분에 라스트오더 펼쳐보기
1137846277,한식,김치찌개,강서구 김치찌개 배달 맛집,까치산 김치찌개전문점,서울 강서구 강서로15길 40 1층 101호,0507-1327-3953,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1924184639,한식,김치찌개,강서구 김치찌개 배달 맛집,"저집 등촌점찌개,전골",서울 강서구 공항대로51길 17-10 1층 저집,0507-1382-8039,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1025456619,한식,김치찌개,강서구 김치찌개 배달 맛집,"장독대김치찌개 마곡발산역점찌개,전골","서울 강서구 강서로 385 우성에스비타워 1층 117호, 118호",02-2668-7940,24시간 영업 펼쳐보기
1102812094,한식,김치찌개,강서구 김치찌개 배달 맛집,"골목집찌개,전골",서울 강서구 공항대로81길 5,02-2659-5950,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1385525868,한식,김치찌개,강서구 김치찌개 배달 맛집,등촌식당,서울 강서구 등촌로51길 4 1층 등촌식당,0507-1318-8243,영업 중 23:00에 영업 종료 23시 0분에 영업 종료 펼쳐보기
1084996829,한식,김치찌개,강서구 김치찌개 배달 맛집,장수촌 풍천장어한식,서울 강서구 강서로54길 27 2층,0507-1489-8976,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1062949063,한식,김치찌개,양천구 김치찌개 배달 맛집,이린찌개,서울 양천구 은행정로4길 13 1층,070-4833-8842,"영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기 휴무일 05/24 부처님 오신 날, 05/25 대체공휴일(부처님오신날), 06/03 전국동시지방선거 안내"
1015407638,한식,김치찌개,양천구 김치찌개 배달 맛집,소소연,서울 양천구 목동중앙로 43 글로리파크 1층 102호 소소연,,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1329934860,한식,김치찌개,양천구 김치찌개 배달 맛집,서울꽃삼 신정네거리직영점,서울 양천구 중앙로36길 15 목동힐스테이트아파트 상가 2동 102호,02-2646-3615,변동사항 안내🔥 6일 전 더보기 주소 서울 양천구 중앙로36길 15 목동힐스테이트아파트 상가 2동 102호 2신정네거리역 3번 출구에서 273m 미터 찾아가는길 신정네거리 먹자골목 초입 시장지나서 공원끼고 골목길로 내려오시면 목동힐스테이트 아파트상가 있습니다. 세븐일레
1136333046,한식,김치찌개,양천구 김치찌개 배달 맛집,김치꽃삼 신월본점,서울 양천구 신월로13길 5 1층,0507-1428-2156,영업 중 23:30에 라스트오더 23시 30분에 라스트오더 펼쳐보기
1267545504,한식,김치찌개,양천구 김치찌개 배달 맛집,"족발신선생 목동점족발,보쌈",서울 양천구 신정중앙로 98 1층 족발신선생 목동점,0507-1324-9225,영업 중 다음 날 02:00에 영업 종료 다음 날 2시 0분에 영업 종료 펼쳐보기
1120021262,한식,김치찌개,양천구 김치찌개 배달 맛집,서울꽃삼 신월직영점,서울 양천구 곰달래로 20 1층,02-2606-2153,"영업 중 다음 날 00:30에 영업 종료 다음 날 0시 30분에 영업 종료 펼쳐보기 휴무일 05/18, 05/26 안내"
1998666930,한식,김치찌개,종로구 김치찌개 배달 맛집,다발김치찌개 대학로점,서울 종로구 성균관로 8 2층,0507-1339-0190,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
36237207,한식,김치찌개,종로구 김치찌개 배달 맛집,조선식당한식,서울 종로구 대학로 128,02-763-3323,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
