place_id,category,subcategory,keyword,name,address,phone,hours
1086725217,일식,소바,강서구 소바 배달 맛집,스시미즈키,서울 강서구 화곡로68길 15 아벨테크노 102호,0507-1358-2163,영업 중 20:50에 라스트오더 20시 50분에 라스트오더 펼쳐보기
36321527,일식,소바,강서구 소바 배달 맛집,윤카츠 가양 본점,서울 강서구 화곡로 416 더스카이밸리5차 지식산업센터 2층 215호 윤카츠,0507-1310-2995,영업 중 20:30에 라스트오더 20시 30분에 라스트오더 펼쳐보기
1672461075,일식,소바,강서구 소바 배달 맛집,요쇼쿠 마곡점,서울 강서구 마곡중앙6로 45 리더스퀘어 2층 213호,0507-1321-5096,영업 중 21:00에 영업 종료 21시 0분에 영업 종료 펼쳐보기
1695937691,일식,소바,강서구 소바 배달 맛집,최덕화돈까스,"서울 강서구 강서로 231 1층 139, 144호",0507-1496-0058,영업 중 20:20에 라스트오더 20시 20분에 라스트오더 펼쳐보기
1514971383,일식,소바,강서구 소바 배달 맛집,고쉐프의 신선한 초밥 in마곡,서울 강서구 강서로 433 오드카운티 2차 101호 (1차 및 옆건물 주차불가),0507-1427-3736,영업 중 20:30에 라스트오더 20시 30분에 라스트오더 펼쳐보기
37588619,일식,소바,양천구 소바 배달 맛집,스시범 목동점,서울 양천구 은행정로 13 성광빌딩 1층 스시범 목동점,0507-1401-1770,영업 중 21:00에 라스트오더 21시 0분에 라스트오더 펼쳐보기
1270210820,일식,소바,양천구 소바 배달 맛집,하이,서울 양천구 오목로 313-1 2층,0507-1350-7743,영업 중 다음 날 02:00에 영업 종료 다음 날 2시 0분에 영업 종료 펼쳐보기
1201231781,일식,소바,양천구 소바 배달 맛집,아임카츠 목동점,서울 양천구 중앙로32길 55 동화프라자 1층,0507-1370-6180,영업 중 20:30에 라스트오더 20시 30분에 라스트오더 펼쳐보기
1864310140,일식,소바,양천구 소바 배달 맛집,가츠앤밀 목동본점돈가스,서울 양천구 목동로 224 대원칸타빌 1차아파트 상가 101-2호,0507-1344-1425,영업 중 20:00에 라스트오더 20시 0분에 라스트오더 펼쳐보기
37174865,일식,소바,양천구 소바 배달 맛집,갓포 쿠마카세,서울 양천구 목동동로 226-11 1층,02-333-3376,영업 중 23:00에 영업 종료 23시 0분에 영업 종료 펼쳐보기
2010679967,일식,소바,양천구 소바 배달 맛집,신센라멘 신월점,서울 양천구 월정로 109 1층,,영업 중 22:00에 라스트오더 22시 0분에 라스트오더 펼쳐보기
1416540834,일식,소바,종로구 소바 배달 맛집,종로 희희,서울 종로구 대학로 42-7 1층,0507-1335-7800,영업 중 20:00에 라스트오더 20시 0분에 라스트오더 펼쳐보기
1030718470,일식,소바,종로구 소바 배달 맛집,메종 아카이 혜화본점,서울 종로구 대명길 34 2층,0507-1301-0394,영업 중 20:20에 라스트오더 20시 20분에 라스트오더 펼쳐보기
38522243,일식,소바,종로구 소바 배달 맛집,카츠카린,서울 종로구 홍지문2길 6,0507-1379-7115,영업 중 19:20에 라스트오더 19시 20분에 라스트오더 펼쳐보기 휴무일 05/24 부처님 오신 날 안내
