place_id,category,subcategory,keyword,name,address,phone,hours
1208858427,일식,소바,종로 소바,오레노 야끼 종로점,서울 종로구 우정국로 45-27 1층,0507-1449-0575,영업 종료 11:10에 영업 시작 11시 10분에 영업 시작 펼쳐보기
1118442855,일식,스시,대학로 스시,"기꾸스시초밥,롤",서울 종로구 성균관로 2,02-762-5200,영업 종료 11:30에 영업 시작 11시 30분에 영업 시작 펼쳐보기
1021845674,일식,이자카야,대학로 이자카야,하나마토 대학로혜화,서울 종로구 창경궁로34길 10 1층,0507-1492-5590,영업 중 다음 날 02:10에 라스트오더 다음 날 2시 10분에 라스트오더 펼쳐보기
21074680,일식,이자카야,대학로 이자카야,고엔,서울 종로구 창경궁로 255 1층,0507-1319-5042,영업 중 다음 날 00:10에 라스트오더 다음 날 0시 10분에 라스트오더 펼쳐보기
20724809,일식,이자카야,대학로 이자카야,달빛마루,서울 종로구 대학로11길 24-1,0507-1418-6787,영업 중 다음 날 00:00에 라스트오더 다음 날 0시 0분에 라스트오더 펼쳐보기
1556811494,일식,이자카야,대학로 이자카야,혜화역 4번출구포차요리주점,"서울 종로구 대명길 18 2, 3층",0507-1307-3981,영업 중 다음 날 05:00에 영업 종료 다음 날 5시 0분에 영업 종료 펼쳐보기
1489040367,일식,이자카야,대학로 이자카야,신초이,서울 종로구 대학로14길 10 1층,0507-1480-2414,영업 중 다음 날 02:00에 라스트오더 다음 날 2시 0분에 라스트오더 펼쳐보기
1093264260,일식,이자카야,종로 이자카야,갓포우오 종각점,서울 종로구 우정국로2길 21 2층,,영업 중 다음 날 01:30에 영업 종료 다음 날 1시 30분에 영업 종료 펼쳐보기
1139321945,일식,이자카야,종로 이자카야,잔잔 종각점,서울 종로구 우정국로2길 42 1층 잔잔 종각점,,영업 중 다음 날 01:30에 라스트오더 다음 날 1시 30분에 라스트오더 펼쳐보기
1886374319,일식,이자카야,종로 이자카야,라우드 플레이리스트이자카야,서울 종로구 수표로20길 17,,영업 중 24:00에 영업 종료 0시 0분에 영업 종료 펼쳐보기 AI 브리핑 실험 단계로 정확하지 않을 수 있어요. 안내 주요 특징을 리뷰를 활용해 요약해 드리겠습니다. 라우드 플레이리스트는 다양한 일본술과 안주가 매력적인 이자카야입니다. 1 2 3 오늘의 사시미와 관
677534102,일식,이자카야,종로 이자카야,술패도니,서울 종로구 종로10길 13 2층,0507-1383-6599,영업 중 다음 날 03:50에 라스트오더 다음 날 3시 50분에 라스트오더 펼쳐보기
1445744498,일식,이자카야,종로 이자카야,어나더레벨,서울 중구 을지로12길 11 4층,0507-1372-5321,영업 중 23:00에 라스트오더 23시 0분에 라스트오더 펼쳐보기
