place_id,category,subcategory,keyword,name,address,phone,hours
1644160218,한식,동태탕,영등포구 동태탕 배달 맛집,양은이네 영등포역점,서울 영등포구 영신로19길 1 2층,0507-1403-8297,영업 중 22:00에 라스트오더 22시 0분에 라스트오더 펼쳐보기
1885199103,한식,동태탕,영등포구 동태탕 배달 맛집,양은이네 영등포구청직영점,서울 영등포구 당산로32길 12 1층,0507-1425-1267,영업 중 22:00에 라스트오더 22시 0분에 라스트오더 펼쳐보기
2038079172,한식,동태탕,영등포구 동태탕 배달 맛집,양은이네 선유도역점,서울 영등포구 양평로21길 1 1층,0507-1444-5442,영업 중 22:30에 영업 종료 22시 30분에 영업 종료 펼쳐보기
1755043377,한식,동태탕,영등포구 동태탕 배달 맛집,1981 미나리 동태탕,서울 영등포구 도림로 489 1층,0507-1473-3419,영업 중 21:30에 라스트오더 21시 30분에 라스트오더 펼쳐보기
1087870997,한식,동태탕,영등포구 동태탕 배달 맛집,마라도아구찜,서울 영등포구 당산로31길 25 1층,02-2671-0747,영업 중 21:30에 라스트오더 21시 30분에 라스트오더 펼쳐보기
1547944411,한식,동태탕,영등포구 동태탕 배달 맛집,"해담촌 아구찜해물탕 신길본점아귀찜,해물찜",서울 영등포구 도신로62길 3 1층,0507-1336-2632,영업 중 23:30에 라스트오더 23시 30분에 라스트오더 펼쳐보기
1756944559,한식,동태탕,마포구 동태탕 배달 맛집,양은이네 상암직영점,"서울 마포구 월드컵북로48길 29-5 1층 101, 102호",02-303-8189,영업 중 22:00에 라스트오더 22시 0분에 라스트오더 펼쳐보기
807065794,한식,동태탕,마포구 동태탕 배달 맛집,동해안생태찌개생선회,서울 마포구 도화길 51,0507-1463-3497,영업 중 23:30에 라스트오더 23시 30분에 라스트오더 펼쳐보기
1115466752,한식,동태탕,마포구 동태탕 배달 맛집,찬란한아구 공덕직영점,서울 마포구 마포대로 92 B동 1층 8호,0507-1495-2929,영업 중 22:00에 라스트오더 22시 0분에 라스트오더 펼쳐보기
1825043711,한식,동태탕,마포구 동태탕 배달 맛집,어사출또 홍대점,서울 마포구 동교로27길 8 호성빌딩 1층,0507-1436-7346,영업 중 22:30에 라스트오더 22시 30분에 라스트오더 펼쳐보기
37992380,한식,동태탕,마포구 동태탕 배달 맛집,"해운해물탕매운탕,해물탕",서울 마포구 독막로 288,0504-566-6088,24시간 영업 연중무휴 연중무휴 펼쳐보기
2011455495,한식,동태탕,강서구 동태탕 배달 맛집,양은이네 발산역점,서울 강서구 강서로 360 1층 110~112호,0507-1402-9013,영업 중 21:30에 라스트오더 21시 30분에 라스트오더 펼쳐보기
2073553959,한식,동태탕,강서구 동태탕 배달 맛집,양은이네 방화동점,서울 강서구 양천로14길 7 1층,0507-1332-3690,영업 중 22:00에 라스트오더 22시 0분에 라스트오더 펼쳐보기
1385525868,한식,동태탕,강서구 동태탕 배달 맛집,등촌식당,서울 강서구 등촌로51길 4 1층 등촌식당,0507-1318-8243,영업 중 23:00에 영업 종료 23시 0분에 영업 종료 펼쳐보기
2012303070,한식,동태탕,강서구 동태탕 배달 맛집,털보고된이 마곡점생선구이,서울 강서구 마곡중앙2로 5 메트로비즈타워 1층,02-6342-9258,영업 중 20:30에 라스트오더 20시 30분에 라스트오더 펼쳐보기
36462431,한식,동태탕,강서구 동태탕 배달 맛집,"바다양푼이동태탕 강서방화점매운탕,해물탕",서울 강서구 양천로 96 1층,02-2665-4286,24시간 영업 연중무휴 연중무휴 펼쳐보기
713814942,한식,동태탕,강서구 동태탕 배달 맛집,명태명가 신방화,서울 강서구 초원로 72 1층,0507-1355-5050,영업 중 21:00에 라스트오더 21시 0분에 라스트오더 펼쳐보기
