place_id,category,subcategory,keyword,name,address,phone,hours
1188080252,일식,스시,강서구 스시 배달 맛집,으뜸스시 마곡나루점,"서울 강서구 마곡중앙5로1길 20 보타닉 비즈타워 2층 210호, 211호, 212호",0507-1496-1702,영업 종료 11:30에 영업 시작 11시 30분에 영업 시작 펼쳐보기
1373505113,일식,스시,양천구 스시 배달 맛집,"서울초밥 목동점초밥,롤","서울 양천구 목동서로 49 광장종합상가3 104,105호",02-2061-5551,오늘 휴무 매주 월요일 휴무 매주 월요일 휴무 펼쳐보기
1525346483,일식,스시,양천구 스시 배달 맛집,어부블루스 목동생선회,서울 양천구 신목로2길 62 1층,0507-1341-9285,영업 중 23:30에 라스트오더 23시 30분에 라스트오더 펼쳐보기
1964368683,일식,스시,양천구 스시 배달 맛집,양산도 목동점,서울 양천구 목동서로 155 상가 113호,0507-1490-0462,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1521480959,일식,스시,양천구 스시 배달 맛집,초밥싸롱 신정점,서울 양천구 신정이펜2로 22 103호 초밥싸롱,0507-1382-0145,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1276574358,일식,스시,종로구 스시 배달 맛집,일품 광화문점,서울 종로구 종로 19 지하2층 223호 일품 광화문점,0507-1402-1652,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
2003404700,일식,스시,종로구 스시 배달 맛집,코끼리초밥 광화문점,서울 종로구 세종대로 178 지하1층 B109-5호,0507-1307-0890,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
120171872,일식,스시,종로구 스시 배달 맛집,스시사소우 초밥 & 도시락일식당,서울 종로구 대명길 45 2층 스시사소우,0507-1352-1195,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
20871711,일식,스시,종로구 스시 배달 맛집,야스미,서울 종로구 대명길 39-10,0507-1435-2550,오늘 휴무 매주 월요일 휴무 매주 월요일 휴무 펼쳐보기
1725149307,일식,스시,종로구 스시 배달 맛집,창경궁초밥,서울 종로구 창경궁로 229 1층,0507-1384-2852,오늘 휴무 매주 월요일 휴무 매주 월요일 휴무 펼쳐보기
1539229831,일식,스시,종로구 스시 배달 맛집,"고쿤스시초밥,롤",서울 종로구 통일로 230 제지1층 121호,02-6014-4012,오늘 휴무 매주 월요일 휴무 매주 월요일 휴무 펼쳐보기
2089270490,일식,스시,중구 스시 배달 맛집,모선 으능정이점일식당,,,오늘 휴무 매주 월요일 휴무 매주 월요일 휴무 펼쳐보기
915320337,일식,스시,중구 스시 배달 맛집,도쿄돈부리 은행점일식당,,0507-1323-2213,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
2054925721,일식,스시,중구 스시 배달 맛집,하츠야 목동점,,0507-1376-4697,영업 종료 11:10에 영업 시작 11시 10분에 영업 시작 펼쳐보기
1881859430,일식,스시,중구 스시 배달 맛집,무명,,0507-1332-6268,오늘 휴무 05/11 휴무 05/11 휴무 펼쳐보기
38274505,일식,스시,중구 스시 배달 맛집,세웅이네 가족식당일식당,,0507-1407-2295,영업 종료 11:30에 영업 시작 11시 30분에 영업 시작 펼쳐보기
1310943053,일식,스시,용산구 스시 배달 맛집,스시노바,서울 용산구 한강대로 37 2층 201호,02-6953-8300,영업 종료 11:30에 영업 시작 11시 30분에 영업 시작 펼쳐보기
1068713588,일식,스시,용산구 스시 배달 맛집,쿠시노리 이태원,서울 용산구 회나무로13가길 3-8 1층,0507-1360-4427,영업 중 22:00에 라스트오더 22시 0분에 라스트오더 펼쳐보기
1554437799,일식,스시,용산구 스시 배달 맛집,한땀스시,서울 용산구 한강대로 69 용산푸지오써밋 지하 1층 B102-1호,0507-1340-8221,오늘 휴무 매주 월요일 휴무 매주 월요일 휴무 펼쳐보기
1192258777,일식,스시,용산구 스시 배달 맛집,서해초밥 서울역점,서울 용산구 한강대로 391,02-718-3311,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1053376088,일식,스시,용산구 스시 배달 맛집,네코노스시,서울 용산구 청파로47나길 8 1층 네코노스시,0507-1372-2165,영업 종료 11:30에 영업 시작 11시 30분에 영업 시작 펼쳐보기
