place_id,category,subcategory,keyword,name,address,phone,hours
1320001718,한식,찜닭,강서구 찜닭 배달 맛집,사미식당 마곡본점,"서울 강서구 마곡중앙4로 22 파인스퀘어 A동 107호, 108호",0507-1420-2710,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1978031569,한식,찜닭,강서구 찜닭 배달 맛집,보끔당 마곡나루역점,"서울 강서구 마곡중앙로 161-11 2층 204호, 205호",0507-1312-1559,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1287433702,한식,찜닭,강서구 찜닭 배달 맛집,임상표안동찜닭,서울 강서구 강서로17길 21 1층,0507-1420-0213,오늘 휴무 05/11 휴무 05/11 휴무 펼쳐보기
19753644,한식,찜닭,강서구 찜닭 배달 맛집,봉추찜닭 가양점찜닭,서울 강서구 양천로 583 우림블루나인 A동 3층,02-3661-6981,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1200559047,한식,찜닭,강서구 찜닭 배달 맛집,곱도리탕참맛있는집 강서직영점,서울 강서구 공항대로44길 39 1층,0507-1410-2606,영업 중 24:00에 영업 종료 0시 0분에 영업 종료 펼쳐보기
1835858310,한식,찜닭,강서구 찜닭 배달 맛집,봉추찜닭 발산마곡점,서울 강서구 마곡동로4길 15 엠팰리체호텔 2층 204호,02-3665-6981,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1517699225,한식,찜닭,양천구 찜닭 배달 맛집,동궁찜닭 양천구 신정점,서울 양천구 오목로 148 1층,02-2699-1065,영업 종료 10:50에 영업 시작 10시 50분에 영업 시작 펼쳐보기
1711962232,한식,찜닭,양천구 찜닭 배달 맛집,이층다락방 오목교 본점술집,서울 양천구 오목로 337-15 2층,0507-1437-3611,영업 중 다음 날 06:00에 영업 종료 다음 날 6시 0분에 영업 종료 펼쳐보기
1204567606,한식,찜닭,양천구 찜닭 배달 맛집,두찜 양천목동역점,서울 양천구 신정중앙로23길 10 신정동 2층,02-2605-4316,영업 종료 09:30에 영업 시작 9시 30분에 영업 시작 펼쳐보기
1581603706,한식,찜닭,양천구 찜닭 배달 맛집,두찜 양천신목동점,서울 양천구 목동중앙로7길 8,02-2643-9292,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1429514635,한식,찜닭,양천구 찜닭 배달 맛집,올인 마싯는끼니 양천구청점,서울 양천구 목동서로 349 센트럴프라자 1층,02-2650-8113,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1471393002,한식,찜닭,양천구 찜닭 배달 맛집,꼬꼬닭,서울 양천구 목동로15길 5 1층,0507-1306-6498,오늘 휴무 매주 월요일 휴무 매주 월요일 휴무 펼쳐보기
1541799906,한식,찜닭,종로구 찜닭 배달 맛집,만도리 신라스테이 광화문,"서울 종로구 율곡로4길 74 1층, 2층",0507-1379-0354,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
37837150,한식,찜닭,종로구 찜닭 배달 맛집,내가찜한닭 대학로점,서울 종로구 대명길 41,02-764-1237,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
37379104,한식,찜닭,종로구 찜닭 배달 맛집,코코닭닭요리,서울 종로구 사직로9가길 3,02-723-8180,영업 종료 11:30에 영업 시작 11시 30분에 영업 시작 펼쳐보기
32785152,한식,찜닭,종로구 찜닭 배달 맛집,봉추찜닭 광화문점,서울 종로구 종로1길 50 더케이트윈타워B동 지하1층,02-737-6981,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1578424814,한식,찜닭,종로구 찜닭 배달 맛집,봉추찜닭 종로타워점찜닭,서울 종로구 종로 51 종로타워빌딩 지하1층 B102호,02-722-6981,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
2007958120,한식,찜닭,종로구 찜닭 배달 맛집,두찜 종로경복궁점,서울 종로구 사직로8길 20 지하1층,02-735-5989,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
2018306803,한식,찜닭,중구 찜닭 배달 맛집,유천통닭,,0507-1316-9988,영업 중 다음 날 00:30에 라스트오더 다음 날 0시 30분에 라스트오더 펼쳐보기
1363117118,한식,찜닭,중구 찜닭 배달 맛집,봉추찜닭 대전은행동점찜닭,,042-223-6981,영업 종료 내일 휴무 내일 휴무 펼쳐보기
1951611126,한식,찜닭,중구 찜닭 배달 맛집,두찜 대전대흥점,,042-222-2021,영업 중 24:00에 영업 종료 0시 0분에 영업 종료 펼쳐보기
1212210097,한식,찜닭,중구 찜닭 배달 맛집,두찜 대전유천점,,,
1142050228,한식,찜닭,중구 찜닭 배달 맛집,담꾹 대전목동점,,,
1081329654,한식,찜닭,중구 찜닭 배달 맛집,두찜 대전서대전점,,042-226-6680,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1131599518,한식,찜닭,용산구 찜닭 배달 맛집,모던한식당,서울 용산구 신흥로 144 2층,02-6012-2573,오늘 휴무 매주 월요일 휴무 매주 월요일 휴무 펼쳐보기
2011301141,한식,찜닭,용산구 찜닭 배달 맛집,쏘주집 한남본점요리주점,서울 용산구 한남대로21길 33 지하1층,0507-1365-0422,영업 중 다음 날 02:00에 영업 종료 다음 날 2시 0분에 영업 종료 펼쳐보기
31729012,한식,찜닭,용산구 찜닭 배달 맛집,봉추찜닭 이촌점찜닭,서울 용산구 이촌로65가길 78,02-794-5511,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
11807481,한식,찜닭,용산구 찜닭 배달 맛집,봉추찜닭 숙대점,,,
