place_id,category,subcategory,keyword,name,address,phone,hours
1097802044,한식,국밥,강북구 국밥 배달 맛집,돈소옥국밥,서울 강북구 도봉로 352 효성인텔리안 1층 112호,02-6015-0808,영업 종료 09:00에 영업 시작 9시 0분에 영업 시작 펼쳐보기
32876175,한식,국밥,강북구 국밥 배달 맛집,이설면옥 수유본점,서울 강북구 4.19로 42 이설함흥냉면 수유본점,0507-1475-7370,영업 종료 10:30에 영업 시작 10시 30분에 영업 시작 펼쳐보기
20794916,한식,국밥,강북구 국밥 배달 맛집,수유골목냉면 본점,서울 강북구 솔매로45길 92,0507-1402-6580,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
2078135850,한식,국밥,강북구 국밥 배달 맛집,"번동피순대 수유점순대,순댓국",서울 강북구 한천로 1019 104호,070-7543-6143,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1127551806,한식,국밥,강북구 국밥 배달 맛집,보승회관 수유점,서울 강북구 노해로8길 22 115호,0507-1386-9913,영업 종료 09:00에 영업 시작 9시 0분에 영업 시작 펼쳐보기
1108142394,한식,국밥,강북구 국밥 배달 맛집,"신의주찹쌀순대 우이솔밭공원점순대,순댓국",서울 강북구 삼양로 573 1층 신의주찹쌀순대 우이솔밭공원점,02-997-8887,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1274139021,한식,국밥,성북구 국밥 배달 맛집,넷길이콩나물국밥 성북구청점,서울 성북구 보문로 149-1 1층,0507-1340-5808,영업 종료 06:30에 영업 시작 6시 30분에 영업 시작 펼쳐보기
18216359,한식,국밥,성북구 국밥 배달 맛집,마전터국밥,서울 성북구 혜화로 82-2 마전터,02-765-7575,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
2080884847,한식,국밥,성북구 국밥 배달 맛집,곤지암할매소머리국밥 석관점국밥,서울 성북구 한천로 585 1층,02-6013-9576,24시간 영업 연중무휴 연중무휴 펼쳐보기
1019538877,한식,국밥,성북구 국밥 배달 맛집,일품양평해장국 성북구청점해장국,서울 성북구 보문로 162 1층,02-926-3325,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
2042788052,한식,국밥,성북구 국밥 배달 맛집,"신의주찹쌀순대 장위점순대,순댓국",서울 성북구 돌곶이로41가길 2 1층 101호,0507-1451-2636,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
640619959,한식,국밥,성북구 국밥 배달 맛집,고석환손만두전골,서울 성북구 성북로2길 55 우리빌딩 1층 고석환 손만두 전골,0507-1332-1990,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1589007709,한식,국밥,광진구 국밥 배달 맛집,국밥 참 맛있는 집 서울중곡점국밥,서울 광진구 긴고랑로 72 1층,02-456-0687,영업 종료 09:30에 영업 시작 9시 30분에 영업 시작 펼쳐보기
1654773424,한식,국밥,광진구 국밥 배달 맛집,류가네국밥&전,,,
1876311794,한식,국밥,광진구 국밥 배달 맛집,"소문난왕족발순대,순댓국",,,
1906117997,한식,국밥,광진구 국밥 배달 맛집,보승회관 성수건대점,,,
2063153676,한식,국밥,광진구 국밥 배달 맛집,감동국밥 본점국밥,서울 광진구 군자로 81 1층 내제나호,0507-1325-1480,영업 종료 11:00에 영업 시작 11시 0분에 영업 시작 펼쳐보기
1212660212,한식,국밥,광진구 국밥 배달 맛집,조현우국밥국밥,서울 광진구 자양로13길 60 1층,0507-1352-8638,영업 종료 10:00에 영업 시작 10시 0분에 영업 시작 펼쳐보기
1038414907,한식,국밥,동대문구 국밥 배달 맛집,제주미향해장 본점,서울 동대문구 경동시장로10길 46 1층,02-6949-3353,영업 중 다음 날 02:00에 영업 종료 다음 날 2시 0분에 영업 종료 펼쳐보기
1253567473,한식,국밥,동대문구 국밥 배달 맛집,경동관 나주곰탕나주전 경동시장점,서울 동대문구 고산자로 428 1층 경동관 나주곰탕나주전 경동시장점,0507-1488-7898,영업 종료 09:00에 영업 시작 9시 0분에 영업 시작 펼쳐보기
1937057234,한식,국밥,동대문구 국밥 배달 맛집,호감해장,서울 동대문구 홍릉로1길 17 1층 제 15호 호감해장,070-8866-6760,영업 중 다음 날 00:30에 라스트오더 다음 날 0시 30분에 라스트오더 펼쳐보기
1106712251,한식,국밥,동대문구 국밥 배달 맛집,"순대실록 청량리점순대,순댓국",서울 동대문구 답십리로 27 롯데캐슬SKY-L65 상가동 107호 순대실록 청량리점,0507-1383-8912,24시간 영업 연중무휴 연중무휴 펼쳐보기
