place_id,category,subcategory,keyword,name,address,phone,hours
1872201906,일식,소바,동대문구 소바 배달 맛집,"김시우초밥 장안점초밥,롤",,,
1028650823,일식,소바,동대문구 소바 배달 맛집,잇츠소유 경희대본점,서울 동대문구 회기로19길 18 2층 잇츠소유,0507-1322-6095,영업 중 21:00에 라스트오더 21시 0분에 라스트오더 펼쳐보기
1563653291,일식,소바,은평구 소바 배달 맛집,호코 본점,,,
1224480888,일식,소바,은평구 소바 배달 맛집,호랑이초밥 연신내점,,,
1052027698,일식,소바,은평구 소바 배달 맛집,겸손돈가스 구파발점돈가스,서울 은평구 통일로 1034 판매시설동 103호,0507-1403-6544,영업 중 15:00에 라스트오더 15시 0분에 라스트오더 펼쳐보기
1747459527,일식,소바,은평구 소바 배달 맛집,카츠몬스터 연신내점,,,
1221244671,일식,소바,은평구 소바 배달 맛집,저스트카츠 수색점돈가스,,,
20454259,일식,소바,은평구 소바 배달 맛집,"유라쿠초밥,롤",,,
1005767268,일식,소바,서대문구 소바 배달 맛집,"소바연구소 신촌본점우동,소바",,,
2005778862,일식,소바,서대문구 소바 배달 맛집,멘야소바,,,
1767701213,일식,소바,서대문구 소바 배달 맛집,카라멘야일본식라면,서울 서대문구 연세로7안길 34-1 1층,02-6052-6221,영업 중 15:00에 브레이크타임 15시 0분에 브레이크타임 펼쳐보기
38003633,일식,소바,서대문구 소바 배달 맛집,곰소바 돈까스,서울 서대문구 경기대로 64 인창빌딩 1층 곰소바,0507-1414-6461,영업 중 21:00에 영업 종료 21시 0분에 영업 종료 펼쳐보기
1191692618,일식,소바,서대문구 소바 배달 맛집,사장님돈까스 본점돈가스,서울 서대문구 이화여대7길 11 1층,0507-1460-2280,영업 중 20:20에 라스트오더 20시 20분에 라스트오더 펼쳐보기
1542703501,일식,소바,서대문구 소바 배달 맛집,소소식탁 홍제,서울 서대문구 통일로 475 1층,02-6958-8596,영업 중 20:30에 라스트오더 20시 30분에 라스트오더 펼쳐보기
